"date","epu_uruguay","Tema_std 0","Tema_std 1","Tema_std 2","Tema_std 3","Tema_std 4","Tema_std 5","Tema_std 6","Tema_std 7","Tema_std 8"
"8-2015",145.9341723136496,56.30252100840337,191.88544152744632,135.8108108108108,74.72118959107806,308.1771720613288,84.45378151260505,121.94135490394339,88.1578947368421,167.5
"9-2015",209.17231364956444,112.60504201680673,191.88544152744632,135.8108108108108,112.0817843866171,342.4190800681431,168.9075630252101,203.23559150657232,264.47368421052636,293.12499999999994
"10-2015",126.47628267182965,0.0,47.97136038186158,135.8108108108108,37.36059479553903,102.72572402044294,84.45378151260505,142.2649140546006,440.7894736842105,251.25
"11-2015",77.8315585672798,168.90756302521012,0.0,67.9054054054054,74.72118959107806,136.96763202725725,84.45378151260505,60.970677451971696,0.0,83.75
"12-2015",141.06969990319462,56.30252100840337,191.88544152744632,135.8108108108108,261.5241635687732,102.72572402044294,168.9075630252101,40.647118301314464,0.0,335.0
"1-2016",92.42497579864475,0.0,47.97136038186158,67.9054054054054,224.1635687732342,34.24190800681431,84.45378151260505,81.29423660262893,176.3157894736842,125.625
"2-2016",97.28944820909975,112.60504201680673,0.0,67.9054054054054,74.72118959107806,68.48381601362863,0.0,121.94135490394339,440.7894736842105,83.75
"3-2016",102.15392061955473,112.60504201680673,47.97136038186158,67.9054054054054,149.44237918215612,34.24190800681431,84.45378151260505,162.58847320525786,88.1578947368421,83.75
"4-2016",111.88286544046468,112.60504201680673,143.91408114558473,203.7162162162162,112.0817843866171,102.72572402044294,0.0,121.94135490394339,176.3157894736842,41.875
"5-2016",92.42497579864475,56.30252100840337,143.91408114558473,203.7162162162162,186.80297397769516,68.48381601362863,84.45378151260505,40.647118301314464,88.1578947368421,41.875
"6-2016",204.30784123910945,225.21008403361347,47.97136038186158,67.9054054054054,523.0483271375464,239.69335604770018,168.9075630252101,81.29423660262893,528.9473684210527,125.625
"7-2016",175.12100677637955,56.30252100840337,335.79952267303105,135.8108108108108,448.3271375464684,136.96763202725725,0.0,142.2649140546006,0.0,125.625
"8-2016",150.79864472410458,225.21008403361347,191.88544152744632,135.8108108108108,37.36059479553903,136.96763202725725,84.45378151260505,243.88270980788678,88.1578947368421,83.75
"9-2016",116.74733785091969,225.21008403361347,95.94272076372316,0.0,186.80297397769516,171.20954003407155,0.0,81.29423660262893,176.3157894736842,83.75
"10-2016",121.61181026137467,168.90756302521012,143.91408114558473,271.6216216216216,112.0817843866171,136.96763202725725,253.36134453781514,40.647118301314464,176.3157894736842,41.875
"11-2016",150.79864472410458,112.60504201680673,335.79952267303105,67.9054054054054,298.88475836431223,102.72572402044294,168.9075630252101,121.94135490394339,0.0,83.75
