"date","epu_uruguay","Tema_std 0","Tema_std 1","Tema_std 2","Tema_std 3","Tema_std 4","Tema_std 5","Tema_std 6","Tema_std 7","Tema_std 8"
"1-2015",133.7028824833703,39.8019801980198,150.0,315.54160125588703,111.51178918169208,82.04081632653062,135.2017937219731,55.16925892040256,313.45029239766086,55.83333333333334
"2-2015",107.7050997782705,79.6039603960396,250.0,94.66248037676611,55.75589459084604,136.73469387755102,225.33632286995518,36.77950594693504,195.906432748538,0.0
"3-2015",133.7028824833703,398.019801980198,100.0,220.87912087912093,139.3897364771151,54.69387755102041,180.26905829596413,73.55901189387008,78.36257309941521,0.0
"4-2015",126.27494456762749,79.6039603960396,100.0,126.2166405023548,139.3897364771151,54.69387755102041,315.4708520179372,110.33851784080512,195.906432748538,55.83333333333334
"5-2015",77.99334811529933,79.6039603960396,50.0,31.5541601255887,83.63384188626907,82.04081632653062,0.0,128.72827081427263,39.18128654970761,167.50000000000003
"6-2015",122.5609756097561,318.4158415841584,50.0,189.32496075353222,111.51178918169208,109.38775510204081,180.26905829596413,55.16925892040256,78.36257309941521,55.83333333333334
"7-2015",137.4168514412417,159.2079207920792,100.0,189.32496075353222,111.51178918169208,136.73469387755102,90.13452914798206,183.8975297346752,117.5438596491228,55.83333333333334
"8-2015",141.13082039911308,119.40594059405942,200.0,126.2166405023548,83.63384188626907,136.73469387755102,135.2017937219731,183.8975297346752,117.5438596491228,167.50000000000003
"9-2015",200.55432372505544,119.40594059405942,150.0,378.64992150706445,278.7794729542302,82.04081632653062,180.26905829596413,220.67703568161025,117.5438596491228,223.33333333333337
"10-2015",137.4168514412417,79.6039603960396,500.0,189.32496075353222,195.14563106796112,82.04081632653062,90.13452914798206,91.9487648673376,78.36257309941521,0.0
"11-2015",96.56319290465632,119.40594059405942,0.0,126.2166405023548,111.51178918169208,82.04081632653062,90.13452914798206,165.50777676120768,39.18128654970761,0.0
"12-2015",159.70066518847008,119.40594059405942,100.0,347.0957613814757,223.02357836338416,0.0,180.26905829596413,165.50777676120768,117.5438596491228,167.50000000000003
"1-2016",92.84922394678493,39.8019801980198,150.0,63.1083202511774,139.3897364771151,27.346938775510203,45.06726457399103,110.33851784080512,39.18128654970761,279.16666666666674
"2-2016",129.98891352549887,119.40594059405942,350.0,220.87912087912093,167.26768377253813,27.346938775510203,135.2017937219731,91.9487648673376,117.5438596491228,0.0
"3-2016",100.27716186252772,119.40594059405942,100.0,126.2166405023548,167.26768377253813,54.69387755102041,90.13452914798206,110.33851784080512,39.18128654970761,55.83333333333334
"4-2016",107.7050997782705,199.009900990099,0.0,252.4332810047096,55.75589459084604,27.346938775510203,180.26905829596413,110.33851784080512,0.0,167.50000000000003
"5-2016",103.9911308203991,159.2079207920792,100.0,63.1083202511774,55.75589459084604,54.69387755102041,225.33632286995518,128.72827081427263,78.36257309941521,111.66666666666669
"6-2016",181.98447893569846,278.61386138613864,250.0,126.2166405023548,55.75589459084604,109.38775510204081,180.26905829596413,220.67703568161025,235.0877192982456,279.16666666666674
